URL,Product Name,SKU,UPC,Features,slide
https://houseofrohl.com/lombardia-u-spout-widespread-bathroom-faucet-polished-chrome-with-cross-handle-a2218xmapc-2/,Lombardia U-Spout Widespread Bathroom Faucet - Polished Chrome With Cross Handle | Model Number: A2218XMAPC-2,A2218XMAPC2,824438297159,"['FEATURES\nDesigned to accommodate three-hole installation\nCeramic disc cartridge for durability and long-lasting performance\nAvailable as part of a complete collection of bathroom fixtures and accessories\nFlow rate of 1.2 GPM at 60 PSI for effective handwashing while optimizing water usage\nSolid brass construction delivers the utmost in beauty, durability and long-lasting performance\nAll hardware for mounting is included\nRELATED PRODUCTS\nCatalog Item Number: A2224']","[""ELEVATED, CELEBRATED STYLE\nThe Italian Alps of Lombardy loom large over the fashion capital of Milan. The Lombardia® Bath Collection pays tribute to this region of natural beauty and celebrated style. The vertically-stacked base of handles and faucet are inspired by mountain peaks and heights; the angular curve of the neck and clean lines follow stylistic signatures of Milan's minimalist fashion designers. This merging of art and nature creates a seamless balance, meant for a bathroom with a modern or transitional point of view."", 'ROHL BATHROOM FAUCETS\nROHL bathroom faucets feature the highest quality plated and hand brushed finishes. In many cases, twice the industry standard for thickness. The benefit is luster and richness of a true decorative product. Your ROHL lavatory faucets will deliver years of beauty with normal care and maintenance.', 'ROHL MODERN DESIGN\nDefining Modern faucets, fixtures, hardware and accessories is complex due to the many expressions called ""modern"". For example, the term can refer to art movements in the past or the style\'s interior design roots in Scandinavia. But regardless of expression, modern design often is simple and sleek. It is devoid of ornate details and has monochromatic tendencies. Modern decor elements usually have specific purposes and functions. The modern design concept is one of balance, minimalism, and is linear, though not always angled. And yet, architectural and geometric elements are often present in this style, and while the aesthetics are minimal and uncluttered, modern style is the epitome of sophistication and elegance. Modern style is timeless.', 'ROHL POLISHED CHROME FINISH\nROHL Polished Chrome Finish features brilliant shine, but also cool undertones. Polished Chrome gives a jazzy and showy impression and can be used in all styles of room, traditional to modern. Polished Chrome offers a distinctively radiant and reflective feel in comparison to other synthetic coatings. ROHL products feature the highest quality plated and hand brushed finishes. In many cases, twice the industry standard for thickness. The benefit is a luster and richness of a true decorative product, not the color approximate of a mass produced commodity. Our finishes are created to deliver years of resilient beauty with normal care and maintenance.']"
https://houseofrohl.com/lombardia-u-spout-widespread-bathroom-faucet-polished-nickel-with-cross-handle-a2218xmpn-2/,Lombardia U-Spout Widespread Bathroom Faucet - Polished Nickel With Cross Handle | Model Number: A2218XMPN-2,A2218XMPN2,824438297166,"['FEATURES\nDesigned to accommodate three-hole installation\nCeramic disc cartridge for durability and long-lasting performance\nAvailable as part of a complete collection of bathroom fixtures and accessories\nFlow rate of 1.2 GPM at 60 PSI for effective handwashing while optimizing water usage\nSolid brass construction delivers the utmost in beauty, durability and long-lasting performance\nAll hardware for mounting is included\nRELATED PRODUCTS\nCatalog Item Number: A2224']","[""ELEVATED, CELEBRATED STYLE\nThe Italian Alps of Lombardy loom large over the fashion capital of Milan. The Lombardia® Bath Collection pays tribute to this region of natural beauty and celebrated style. The vertically-stacked base of handles and faucet are inspired by mountain peaks and heights; the angular curve of the neck and clean lines follow stylistic signatures of Milan's minimalist fashion designers. This merging of art and nature creates a seamless balance, meant for a bathroom with a modern or transitional point of view."", 'ROHL BATHROOM FAUCETS\nROHL bathroom faucets feature the highest quality plated and hand brushed finishes. In many cases, twice the industry standard for thickness. The benefit is luster and richness of a true decorative product. Your ROHL lavatory faucets will deliver years of beauty with normal care and maintenance.', 'ROHL MODERN DESIGN\nDefining Modern faucets, fixtures, hardware and accessories is complex due to the many expressions called ""modern"". For example, the term can refer to art movements in the past or the style\'s interior design roots in Scandinavia. But regardless of expression, modern design often is simple and sleek. It is devoid of ornate details and has monochromatic tendencies. Modern decor elements usually have specific purposes and functions. The modern design concept is one of balance, minimalism, and is linear, though not always angled. And yet, architectural and geometric elements are often present in this style, and while the aesthetics are minimal and uncluttered, modern style is the epitome of sophistication and elegance. Modern style is timeless.', 'ROHL POLISHED NICKEL FINISH\nROHL Polished Nickel Finish is a classic finish that, like Polished Chrome, gives off the impression of silver. It features brilliant shine, but unlike Polished Chrome, it is less reflective and has warm golden undertones. It is a very versatile finish and can be used in all styles of room, traditional to modern. Polished Nickel offers a distinctively soft and luminous feel in comparison to other synthetic coatings. ROHL products feature the highest quality plated and hand brushed finishes. In many cases, twice the industry standard for thickness. The benefit is a luster and richness of a true decorative product, not the color approximate of a mass produced commodity. Our finishes are created to deliver years of resilient beauty with normal care and maintenance.']"
https://houseofrohl.com/lombardia-u-spout-widespread-bathroom-faucet-satin-nickel-with-cross-handle-a2218xmstn-2/,Lombardia U-Spout Widespread Bathroom Faucet - Satin Nickel With Cross Handle | Model Number: A2218XMSTN-2,A2218XMSTN2,824438297173,"['FEATURES\nDesigned to accommodate three-hole installation\nCeramic disc cartridge for durability and long-lasting performance\nAvailable as part of a complete collection of bathroom fixtures and accessories\nFlow rate of 1.2 GPM at 60 PSI for effective handwashing while optimizing water usage\nSolid brass construction delivers the utmost in beauty, durability and long-lasting performance\nAll hardware for mounting is included\nRELATED PRODUCTS\nCatalog Item Number: A2224']","[""ELEVATED, CELEBRATED STYLE\nThe Italian Alps of Lombardy loom large over the fashion capital of Milan. The Lombardia® Bath Collection pays tribute to this region of natural beauty and celebrated style. The vertically-stacked base of handles and faucet are inspired by mountain peaks and heights; the angular curve of the neck and clean lines follow stylistic signatures of Milan's minimalist fashion designers. This merging of art and nature creates a seamless balance, meant for a bathroom with a modern or transitional point of view."", 'ROHL BATHROOM FAUCETS\nROHL bathroom faucets feature the highest quality plated and hand brushed finishes. In many cases, twice the industry standard for thickness. The benefit is luster and richness of a true decorative product. Your ROHL lavatory faucets will deliver years of beauty with normal care and maintenance.', 'ROHL MODERN DESIGN\nDefining Modern faucets, fixtures, hardware and accessories is complex due to the many expressions called ""modern"". For example, the term can refer to art movements in the past or the style\'s interior design roots in Scandinavia. But regardless of expression, modern design often is simple and sleek. It is devoid of ornate details and has monochromatic tendencies. Modern decor elements usually have specific purposes and functions. The modern design concept is one of balance, minimalism, and is linear, though not always angled. And yet, architectural and geometric elements are often present in this style, and while the aesthetics are minimal and uncluttered, modern style is the epitome of sophistication and elegance. Modern style is timeless.', 'ROHL SATIN NICKEL FINISH\nROHL Satin Nickel Finish features the upscale warm hue that has gained popularity through the years, with the benefit of being a bit more muted so that it conceals water spots and fingerprints in a way that a polished finish cannot. It is less reflective and has mellow undertones. It is a very versatile finish and can be used in all styles of room, traditional to modern. Satin Nickel offers a distinctively soft and subdued feel in comparison to other synthetic coatings. ROHL products feature the highest quality plated and hand brushed finishes. In many cases, twice the industry standard for thickness. The benefit is a luster and richness of a true decorative product, not the color approximate of a mass produced commodity. Our finishes are created to deliver years of resilient beauty with normal care and maintenance.']"
https://houseofrohl.com/lombardia-u-spout-widespread-bathroom-faucet-tuscan-brass-with-cross-handle-a2218xmtcb-2/,Lombardia U-Spout Widespread Bathroom Faucet - Tuscan Brass With Cross Handle | Model Number: A2218XMTCB-2,A2218XMTCB2,824438297180,"['FEATURES\nDesigned to accommodate three-hole installation\nCeramic disc cartridge for durability and long-lasting performance\nAvailable as part of a complete collection of bathroom fixtures and accessories\nFlow rate of 1.2 GPM at 60 PSI for effective handwashing while optimizing water usage\nSolid brass construction delivers the utmost in beauty, durability and long-lasting performance\nAll hardware for mounting is included\nRELATED PRODUCTS\nCatalog Item Number: A2224']","[""ELEVATED, CELEBRATED STYLE\nThe Italian Alps of Lombardy loom large over the fashion capital of Milan. The Lombardia® Bath Collection pays tribute to this region of natural beauty and celebrated style. The vertically-stacked base of handles and faucet are inspired by mountain peaks and heights; the angular curve of the neck and clean lines follow stylistic signatures of Milan's minimalist fashion designers. This merging of art and nature creates a seamless balance, meant for a bathroom with a modern or transitional point of view."", 'ROHL BATHROOM FAUCETS\nROHL bathroom faucets feature the highest quality plated and hand brushed finishes. In many cases, twice the industry standard for thickness. The benefit is luster and richness of a true decorative product. Your ROHL lavatory faucets will deliver years of beauty with normal care and maintenance.', 'ROHL MODERN DESIGN\nDefining Modern faucets, fixtures, hardware and accessories is complex due to the many expressions called ""modern"". For example, the term can refer to art movements in the past or the style\'s interior design roots in Scandinavia. But regardless of expression, modern design often is simple and sleek. It is devoid of ornate details and has monochromatic tendencies. Modern decor elements usually have specific purposes and functions. The modern design concept is one of balance, minimalism, and is linear, though not always angled. And yet, architectural and geometric elements are often present in this style, and while the aesthetics are minimal and uncluttered, modern style is the epitome of sophistication and elegance. Modern style is timeless.', 'ROHL TUSCAN BRASS FINISH\nROHL Tuscan Brass Finish can be best defined as a smooth, warm chocolate hue. It is subdued and unobtrusive when placed in with other textures and colors. It conveys the experience of luxury through a distinctively soft, warm and genuine feel in comparison to other products made with synthetic coatings. This finish is a ""living finish"" in that the character of the finish will develop and lighten over time depending on its use and maintenance. Therefore, our standard limited lifetime warranty does not apply to this finish. To maintain this finish, it is recommended to use mild soap and water. Do not scrub or wipe the surface or use cleansers that contain abrasive or corrosive elements like ammonia. Do not rub or buff.']"
https://houseofrohl.com/lombardia-u-spout-widespread-bathroom-faucet-unlacquered-brass-with-cross-handle-a2218xmulb-2/,Lombardia U-Spout Widespread Bathroom Faucet - Unlacquered Brass With Cross Handle | Model Number: A2218XMULB-2,A2218XMULB2,824438307360,"['FEATURES\nDesigned to accommodate three-hole installation\nCeramic disc cartridge for durability and long-lasting performance\nAvailable as part of a complete collection of bathroom fixtures and accessories\nFlow rate of 1.2 GPM at 60 PSI for effective handwashing while optimizing water usage\nSolid brass construction delivers the utmost in beauty, durability and long-lasting performance\nAll hardware for mounting is included']","[""ELEVATED, CELEBRATED STYLE\nThe Italian Alps of Lombardy loom large over the fashion capital of Milan. The Lombardia® Bath Collection pays tribute to this region of natural beauty and celebrated style. The vertically-stacked base of handles and faucet are inspired by mountain peaks and heights; the angular curve of the neck and clean lines follow stylistic signatures of Milan's minimalist fashion designers. This merging of art and nature creates a seamless balance, meant for a bathroom with a modern or transitional point of view."", 'ROHL BATHROOM FAUCETS\nROHL bathroom faucets feature the highest quality plated and hand brushed finishes. In many cases, twice the industry standard for thickness. The benefit is luster and richness of a true decorative product. Your ROHL lavatory faucets will deliver years of beauty with normal care and maintenance.', 'ROHL MODERN DESIGN\nDefining Modern faucets, fixtures, hardware and accessories is complex due to the many expressions called ""modern"". For example, the term can refer to art movements in the past or the style\'s interior design roots in Scandinavia. But regardless of expression, modern design often is simple and sleek. It is devoid of ornate details and has monochromatic tendencies. Modern decor elements usually have specific purposes and functions. The modern design concept is one of balance, minimalism, and is linear, though not always angled. And yet, architectural and geometric elements are often present in this style, and while the aesthetics are minimal and uncluttered, modern style is the epitome of sophistication and elegance. Modern style is timeless.', 'ROHL UNLACQUERED BRASS FINISH\nROHL Unlacquered Brass Finish is bright and regal. It has a brilliant shine and is best described as the gold used on fine band instruments. It conveys the experience of luxury through a distinctively soft, warm and genuine feel in comparison to other products made with synthetic coatings. Unlacquered Brass Finish is a ""living finish"" in that the character of the finish will develop and change over time depending on its use and maintenance. Therefore, our standard limited lifetime warranty does not apply to this finish. To maintain this finish, it is recommended to use mild soap and water. Do not scrub or wipe the surface or use cleansers that contain abrasive or corrosive elements like ammonia. Do not rub or buff. Our finishes are created to deliver years of resilient beauty with normal care and maintenance.']"
https://houseofrohl.com/quartile-wall-mount-widespread-bathroom-faucet-polished-chrome-with-metal-lever-handle-cu351l-apc-to-2/,Quartile Wall Mount Widespread Bathroom Faucet - Polished Chrome With Metal Lever Handle | Model Number: CU351L-APC/TO-2,CU351LAPCTO2,824438400221,['FEATURES\nWall mount faucet frees up counter space\nMust order ZAC3351104BO rough valve to complete\nCeramic disc cartridge for durability and long-lasting performance\nAvailable as part of a complete collection of bathroom fixtures and accessories\nFlow rate of 1.2 GPM at 60 PSI for effective handwashing while optimizing water usage\nRELATED PRODUCTS\nCatalog Item Number: ZAC3351104BO'],"['ALL THE RIGHT ANGLES\nThe artistic movement known as Cubism is exemplified by modernist architecture of Milan that transforms space with linear structures. The Quartile™ Collection celebrates this style with geometric fixtures for the bath. A four-sided design composed of sharp contours, slender arcs, and squared-off shapes makes a decisive statement. Even the line of the spout forms a right angle with the flow of water. Authentically crafted, the Quartile Collection is equally at home with modern, industrial, and transitional design.', 'ROHL BATHROOM FAUCETS\nROHL bathroom faucets feature the highest quality plated and hand brushed finishes. In many cases, twice the industry standard for thickness. The benefit is luster and richness of a true decorative product. Your ROHL lavatory faucets will deliver years of beauty with normal care and maintenance.', 'ROHL MODERN DESIGN\nDefining Modern faucets, fixtures, hardware and accessories is complex due to the many expressions called ""modern"". For example, the term can refer to art movements in the past or the style\'s interior design roots in Scandinavia. But regardless of expression, modern design often is simple and sleek. It is devoid of ornate details and has monochromatic tendencies. Modern decor elements usually have specific purposes and functions. The modern design concept is one of balance, minimalism, and is linear, though not always angled. And yet, architectural and geometric elements are often present in this style, and while the aesthetics are minimal and uncluttered, modern style is the epitome of sophistication and elegance. Modern style is timeless.', 'ROHL POLISHED CHROME FINISH\nROHL Polished Chrome Finish features brilliant shine, but also cool undertones. Polished Chrome gives a jazzy and showy impression and can be used in all styles of room, traditional to modern. Polished Chrome offers a distinctively radiant and reflective feel in comparison to other synthetic coatings. ROHL products feature the highest quality plated and hand brushed finishes. In many cases, twice the industry standard for thickness. The benefit is a luster and richness of a true decorative product, not the color approximate of a mass produced commodity. Our finishes are created to deliver years of resilient beauty with normal care and maintenance.']"
https://houseofrohl.com/quartile-wall-mount-widespread-bathroom-faucet-polished-nickel-with-metal-lever-handle-cu351l-pn-to-2/,Quartile Wall Mount Widespread Bathroom Faucet - Polished Nickel With Metal Lever Handle | Model Number: CU351L-PN/TO-2,CU351LPNTO2,824438400238,['FEATURES\nWall mount faucet frees up counter space\nMust order ZAC3351104BO rough valve to complete\nCeramic disc cartridge for durability and long-lasting performance\nAvailable as part of a complete collection of bathroom fixtures and accessories\nFlow rate of 1.2 GPM at 60 PSI for effective handwashing while optimizing water usage\nRELATED PRODUCTS\nCatalog Item Number: ZAC3351104BO'],"['ALL THE RIGHT ANGLES\nThe artistic movement known as Cubism is exemplified by modernist architecture of Milan that transforms space with linear structures. The Quartile™ Collection celebrates this style with geometric fixtures for the bath. A four-sided design composed of sharp contours, slender arcs, and squared-off shapes makes a decisive statement. Even the line of the spout forms a right angle with the flow of water. Authentically crafted, the Quartile Collection is equally at home with modern, industrial, and transitional design.', 'ROHL BATHROOM FAUCETS\nROHL bathroom faucets feature the highest quality plated and hand brushed finishes. In many cases, twice the industry standard for thickness. The benefit is luster and richness of a true decorative product. Your ROHL lavatory faucets will deliver years of beauty with normal care and maintenance.', 'ROHL MODERN DESIGN\nDefining Modern faucets, fixtures, hardware and accessories is complex due to the many expressions called ""modern"". For example, the term can refer to art movements in the past or the style\'s interior design roots in Scandinavia. But regardless of expression, modern design often is simple and sleek. It is devoid of ornate details and has monochromatic tendencies. Modern decor elements usually have specific purposes and functions. The modern design concept is one of balance, minimalism, and is linear, though not always angled. And yet, architectural and geometric elements are often present in this style, and while the aesthetics are minimal and uncluttered, modern style is the epitome of sophistication and elegance. Modern style is timeless.', 'ROHL POLISHED NICKEL FINISH\nROHL Polished Nickel Finish is a classic finish that, like Polished Chrome, gives off the impression of silver. It features brilliant shine, but unlike Polished Chrome, it is less reflective and has warm golden undertones. It is a very versatile finish and can be used in all styles of room, traditional to modern. Polished Nickel offers a distinctively soft and luminous feel in comparison to other synthetic coatings. ROHL products feature the highest quality plated and hand brushed finishes. In many cases, twice the industry standard for thickness. The benefit is a luster and richness of a true decorative product, not the color approximate of a mass produced commodity. Our finishes are created to deliver years of resilient beauty with normal care and maintenance.']"
https://houseofrohl.com/quartile-wall-mount-widespread-bathroom-faucet-satin-nickel-with-metal-lever-handle-cu351l-stn-to-2/,Quartile Wall Mount Widespread Bathroom Faucet - Satin Nickel With Metal Lever Handle | Model Number: CU351L-STN/TO-2,CU351LSTNTO2,824438400245,['FEATURES\nWall mount faucet frees up counter space\nMust order ZAC3351104BO rough valve to complete\nCeramic disc cartridge for durability and long-lasting performance\nAvailable as part of a complete collection of bathroom fixtures and accessories\nFlow rate of 1.2 GPM at 60 PSI for effective handwashing while optimizing water usage\nRELATED PRODUCTS\nCatalog Item Number: ZAC3351104BO'],"['ALL THE RIGHT ANGLES\nThe artistic movement known as Cubism is exemplified by modernist architecture of Milan that transforms space with linear structures. The Quartile™ Collection celebrates this style with geometric fixtures for the bath. A four-sided design composed of sharp contours, slender arcs, and squared-off shapes makes a decisive statement. Even the line of the spout forms a right angle with the flow of water. Authentically crafted, the Quartile Collection is equally at home with modern, industrial, and transitional design.', 'ROHL BATHROOM FAUCETS\nROHL bathroom faucets feature the highest quality plated and hand brushed finishes. In many cases, twice the industry standard for thickness. The benefit is luster and richness of a true decorative product. Your ROHL lavatory faucets will deliver years of beauty with normal care and maintenance.', 'ROHL MODERN DESIGN\nDefining Modern faucets, fixtures, hardware and accessories is complex due to the many expressions called ""modern"". For example, the term can refer to art movements in the past or the style\'s interior design roots in Scandinavia. But regardless of expression, modern design often is simple and sleek. It is devoid of ornate details and has monochromatic tendencies. Modern decor elements usually have specific purposes and functions. The modern design concept is one of balance, minimalism, and is linear, though not always angled. And yet, architectural and geometric elements are often present in this style, and while the aesthetics are minimal and uncluttered, modern style is the epitome of sophistication and elegance. Modern style is timeless.', 'ROHL SATIN NICKEL FINISH\nROHL Satin Nickel Finish features the upscale warm hue that has gained popularity through the years, with the benefit of being a bit more muted so that it conceals water spots and fingerprints in a way that a polished finish cannot. It is less reflective and has mellow undertones. It is a very versatile finish and can be used in all styles of room, traditional to modern. Satin Nickel offers a distinctively soft and subdued feel in comparison to other synthetic coatings. ROHL products feature the highest quality plated and hand brushed finishes. In many cases, twice the industry standard for thickness. The benefit is a luster and richness of a true decorative product, not the color approximate of a mass produced commodity. Our finishes are created to deliver years of resilient beauty with normal care and maintenance.']"
https://houseofrohl.com/lombardia-wall-mount-widespread-bathroom-faucet-matte-black-with-metal-lever-handle-a2207lmmbto-2/,Lombardia Wall Mount Widespread Bathroom Faucet - Matte Black With Metal Lever Handle | Model Number: A2207LMMBTO-2,A2207LMMBTO2,824438402690,"['FEATURES\nWall mount faucet frees up counter space\nMust order A5039L rough valve to complete\nCeramic disc cartridge for durability and long-lasting performance\nAvailable as part of a complete collection of bathroom fixtures and accessories\nFlow rate of 1.2 GPM at 60 PSI for effective handwashing while optimizing water usage\nSolid brass construction delivers the utmost in beauty, durability and long-lasting performance\nAll hardware for mounting is included\nDrain assembly sold separately\nRELATED PRODUCTS\nCatalog Item Number: A5039L']","[""ELEVATED, CELEBRATED STYLE\nThe Italian Alps of Lombardy loom large over the fashion capital of Milan. The Lombardia® Bath Collection pays tribute to this region of natural beauty and celebrated style. The vertically-stacked base of handles and faucet are inspired by mountain peaks and heights; the angular curve of the neck and clean lines follow stylistic signatures of Milan's minimalist fashion designers. This merging of art and nature creates a seamless balance, meant for a bathroom with a modern or transitional point of view."", 'ROHL BATHROOM FAUCETS\nROHL bathroom faucets feature the highest quality plated and hand brushed finishes. In many cases, twice the industry standard for thickness. The benefit is luster and richness of a true decorative product. Your ROHL lavatory faucets will deliver years of beauty with normal care and maintenance.', 'ROHL MODERN DESIGN\nDefining Modern faucets, fixtures, hardware and accessories is complex due to the many expressions called ""modern"". For example, the term can refer to art movements in the past or the style\'s interior design roots in Scandinavia. But regardless of expression, modern design often is simple and sleek. It is devoid of ornate details and has monochromatic tendencies. Modern decor elements usually have specific purposes and functions. The modern design concept is one of balance, minimalism, and is linear, though not always angled. And yet, architectural and geometric elements are often present in this style, and while the aesthetics are minimal and uncluttered, modern style is the epitome of sophistication and elegance. Modern style is timeless.', 'ROHL MATTE BLACK FINISH\nROHL Matte Black Finish can serve multiple purposes in a bathroom or kitchen. It not only operates as a stunning visual centerpiece that complements the surrounding finishes, but it also makes an interesting conversation piece when entertaining. Matte black can add drama and a soft, welcoming feel. When applied in a kitchen, it can balance and absorb the gloss and shine of gleaming stainless steel and granite. ROHL products feature the highest quality plated and hand brushed finishes. In many cases, twice the industry standard for thickness. The benefit is a luster and richness of a true decorative product, not the color approximate of a mass produced commodity. Our finishes are created to deliver years of resilient beauty with normal care and maintenance.']"
https://houseofrohl.com/lombardia-wall-mount-widespread-bathroom-faucet-polished-chrome-with-metal-lever-handle-a2207lmapcto-2/,Lombardia Wall Mount Widespread Bathroom Faucet - Polished Chrome With Metal Lever Handle | Model Number: A2207LMAPCTO-2,A2207LMAPCTO2,824438402652,"['FEATURES\nWall mount faucet frees up counter space\nMust order A5039L rough valve to complete\nCeramic disc cartridge for durability and long-lasting performance\nAvailable as part of a complete collection of bathroom fixtures and accessories\nFlow rate of 1.2 GPM at 60 PSI for effective handwashing while optimizing water usage\nSolid brass construction delivers the utmost in beauty, durability and long-lasting performance\nAll hardware for mounting is included\nDrain assembly sold separately\nRELATED PRODUCTS\nCatalog Item Number: A5039L']","[""ELEVATED, CELEBRATED STYLE\nThe Italian Alps of Lombardy loom large over the fashion capital of Milan. The Lombardia® Bath Collection pays tribute to this region of natural beauty and celebrated style. The vertically-stacked base of handles and faucet are inspired by mountain peaks and heights; the angular curve of the neck and clean lines follow stylistic signatures of Milan's minimalist fashion designers. This merging of art and nature creates a seamless balance, meant for a bathroom with a modern or transitional point of view."", 'ROHL BATHROOM FAUCETS\nROHL bathroom faucets feature the highest quality plated and hand brushed finishes. In many cases, twice the industry standard for thickness. The benefit is luster and richness of a true decorative product. Your ROHL lavatory faucets will deliver years of beauty with normal care and maintenance.', 'ROHL MODERN DESIGN\nDefining Modern faucets, fixtures, hardware and accessories is complex due to the many expressions called ""modern"". For example, the term can refer to art movements in the past or the style\'s interior design roots in Scandinavia. But regardless of expression, modern design often is simple and sleek. It is devoid of ornate details and has monochromatic tendencies. Modern decor elements usually have specific purposes and functions. The modern design concept is one of balance, minimalism, and is linear, though not always angled. And yet, architectural and geometric elements are often present in this style, and while the aesthetics are minimal and uncluttered, modern style is the epitome of sophistication and elegance. Modern style is timeless.', 'ROHL POLISHED CHROME FINISH\nROHL Polished Chrome Finish features brilliant shine, but also cool undertones. Polished Chrome gives a jazzy and showy impression and can be used in all styles of room, traditional to modern. Polished Chrome offers a distinctively radiant and reflective feel in comparison to other synthetic coatings. ROHL products feature the highest quality plated and hand brushed finishes. In many cases, twice the industry standard for thickness. The benefit is a luster and richness of a true decorative product, not the color approximate of a mass produced commodity. Our finishes are created to deliver years of resilient beauty with normal care and maintenance.']"
https://houseofrohl.com/lombardia-wall-mount-widespread-bathroom-faucet-polished-nickel-with-metal-lever-handle-a2207lmpnto-2/,Lombardia Wall Mount Widespread Bathroom Faucet - Polished Nickel With Metal Lever Handle | Model Number: A2207LMPNTO-2,A2207LMPNTO2,824438402669,"['FEATURES\nWall mount faucet frees up counter space\nMust order A5039L rough valve to complete\nCeramic disc cartridge for durability and long-lasting performance\nAvailable as part of a complete collection of bathroom fixtures and accessories\nFlow rate of 1.2 GPM at 60 PSI for effective handwashing while optimizing water usage\nSolid brass construction delivers the utmost in beauty, durability and long-lasting performance\nAll hardware for mounting is included\nDrain assembly sold separately\nRELATED PRODUCTS\nCatalog Item Number: A5039L']","[""ELEVATED, CELEBRATED STYLE\nThe Italian Alps of Lombardy loom large over the fashion capital of Milan. The Lombardia® Bath Collection pays tribute to this region of natural beauty and celebrated style. The vertically-stacked base of handles and faucet are inspired by mountain peaks and heights; the angular curve of the neck and clean lines follow stylistic signatures of Milan's minimalist fashion designers. This merging of art and nature creates a seamless balance, meant for a bathroom with a modern or transitional point of view."", 'ROHL BATHROOM FAUCETS\nROHL bathroom faucets feature the highest quality plated and hand brushed finishes. In many cases, twice the industry standard for thickness. The benefit is luster and richness of a true decorative product. Your ROHL lavatory faucets will deliver years of beauty with normal care and maintenance.', 'ROHL MODERN DESIGN\nDefining Modern faucets, fixtures, hardware and accessories is complex due to the many expressions called ""modern"". For example, the term can refer to art movements in the past or the style\'s interior design roots in Scandinavia. But regardless of expression, modern design often is simple and sleek. It is devoid of ornate details and has monochromatic tendencies. Modern decor elements usually have specific purposes and functions. The modern design concept is one of balance, minimalism, and is linear, though not always angled. And yet, architectural and geometric elements are often present in this style, and while the aesthetics are minimal and uncluttered, modern style is the epitome of sophistication and elegance. Modern style is timeless.', 'ROHL POLISHED NICKEL FINISH\nROHL Polished Nickel Finish is a classic finish that, like Polished Chrome, gives off the impression of silver. It features brilliant shine, but unlike Polished Chrome, it is less reflective and has warm golden undertones. It is a very versatile finish and can be used in all styles of room, traditional to modern. Polished Nickel offers a distinctively soft and luminous feel in comparison to other synthetic coatings. ROHL products feature the highest quality plated and hand brushed finishes. In many cases, twice the industry standard for thickness. The benefit is a luster and richness of a true decorative product, not the color approximate of a mass produced commodity. Our finishes are created to deliver years of resilient beauty with normal care and maintenance.']"
https://houseofrohl.com/lombardia-wall-mount-widespread-bathroom-faucet-satin-nickel-with-metal-lever-handle-a2207lmstnto-2/,Lombardia Wall Mount Widespread Bathroom Faucet - Satin Nickel With Metal Lever Handle | Model Number: A2207LMSTNTO-2,A2207LMSTNTO2,824438402676,"['FEATURES\nWall mount faucet frees up counter space\nMust order A5039L rough valve to complete\nCeramic disc cartridge for durability and long-lasting performance\nAvailable as part of a complete collection of bathroom fixtures and accessories\nFlow rate of 1.2 GPM at 60 PSI for effective handwashing while optimizing water usage\nSolid brass construction delivers the utmost in beauty, durability and long-lasting performance\nAll hardware for mounting is included\nDrain assembly sold separately\nRELATED PRODUCTS\nCatalog Item Number: A5039L']","[""ELEVATED, CELEBRATED STYLE\nThe Italian Alps of Lombardy loom large over the fashion capital of Milan. The Lombardia® Bath Collection pays tribute to this region of natural beauty and celebrated style. The vertically-stacked base of handles and faucet are inspired by mountain peaks and heights; the angular curve of the neck and clean lines follow stylistic signatures of Milan's minimalist fashion designers. This merging of art and nature creates a seamless balance, meant for a bathroom with a modern or transitional point of view."", 'ROHL BATHROOM FAUCETS\nROHL bathroom faucets feature the highest quality plated and hand brushed finishes. In many cases, twice the industry standard for thickness. The benefit is luster and richness of a true decorative product. Your ROHL lavatory faucets will deliver years of beauty with normal care and maintenance.', 'ROHL MODERN DESIGN\nDefining Modern faucets, fixtures, hardware and accessories is complex due to the many expressions called ""modern"". For example, the term can refer to art movements in the past or the style\'s interior design roots in Scandinavia. But regardless of expression, modern design often is simple and sleek. It is devoid of ornate details and has monochromatic tendencies. Modern decor elements usually have specific purposes and functions. The modern design concept is one of balance, minimalism, and is linear, though not always angled. And yet, architectural and geometric elements are often present in this style, and while the aesthetics are minimal and uncluttered, modern style is the epitome of sophistication and elegance. Modern style is timeless.', 'ROHL SATIN NICKEL FINISH\nROHL Satin Nickel Finish features the upscale warm hue that has gained popularity through the years, with the benefit of being a bit more muted so that it conceals water spots and fingerprints in a way that a polished finish cannot. It is less reflective and has mellow undertones. It is a very versatile finish and can be used in all styles of room, traditional to modern. Satin Nickel offers a distinctively soft and subdued feel in comparison to other synthetic coatings. ROHL products feature the highest quality plated and hand brushed finishes. In many cases, twice the industry standard for thickness. The benefit is a luster and richness of a true decorative product, not the color approximate of a mass produced commodity. Our finishes are created to deliver years of resilient beauty with normal care and maintenance.']"
